time	SWE(1)	SWE(2)	SWE(3)
26969.33333	1.20758	1.20758	1.20758
26969.375	1.31172	1.31172	1.31172
26969.41667	1.41587	1.41587	1.41587
26969.45833	1.52001	1.52001	1.52001
26969.5	1.62415	1.62415	1.62415
26969.54167	1.7283	1.7283	1.7283
26969.58333	1.83244	1.83244	1.83244
26969.625	1.93658	1.93658	1.93658
26969.66667	2.04072	2.04072	2.04072
26969.70833	2.14487	2.14487	2.14487
26969.75	2.24901	2.24901	2.24901
26969.79167	2.35315	2.35315	2.35315
26969.83333	2.4573	2.4573	2.4573
26969.875	2.56144	2.56144	2.56144
26969.91667	2.66558	2.66558	2.66558
26969.95833	2.76973	2.76973	2.76973
26970	2.87387	2.87387	2.87387
26970.04167	2.87387	2.87387	2.87387
26970.08333	2.87387	2.87387	2.87387
26970.125	2.87387	2.87387	2.87387
26970.16667	2.87387	2.87387	2.87387
26970.20833	2.87387	2.87387	2.87387
26970.25	2.87387	2.87387	2.87387
26970.29167	2.87387	2.87387	2.87387
26970.33333	2.87387	2.87387	2.87387
26970.375	2.87387	2.87387	2.87387
26970.41667	2.87387	2.87387	2.87387
26970.45833	2.87387	2.87387	2.87387
26970.5	2.87387	2.87387	2.87387
26970.54167	2.87387	2.87387	2.87387
26970.58333	2.87387	2.87387	2.87387
26970.625	2.87387	2.87387	2.87387
26970.66667	2.87387	2.87387	2.87387
26970.70833	2.87387	2.87387	2.87387
26970.75	2.87387	2.87387	2.87387
26970.79167	2.87387	2.87387	2.87387
26970.83333	2.87387	2.87387	2.87387
26970.875	2.87387	2.87387	2.87387
26970.91667	2.87387	2.87387	2.87387
26970.95833	2.87387	2.87387	2.87387
26971	2.87387	2.87387	2.87387
26971.04167	2.87387	2.87387	2.87387
26971.08333	2.87387	2.87387	2.87387
26971.125	2.87387	2.87387	2.87387
26971.16667	2.87387	2.87387	2.87387
26971.20833	2.87387	2.87387	2.87387
26971.25	2.87387	2.87387	2.87387
26971.29167	2.87387	2.87387	2.87387
26971.33333	2.87387	2.87387	2.87387
26971.375	2.87387	2.87387	2.87387
26971.41667	2.87387	2.87387	2.87387
26971.45833	2.87387	2.87387	2.87387
26971.5	2.87387	2.87387	2.87387
26971.54167	2.87387	2.87387	2.87387
26971.58333	2.87387	2.87387	2.87387
26971.625	2.87387	2.87387	2.87387
26971.66667	2.87387	2.87387	2.87387
26971.70833	2.87387	2.87387	2.87387
26971.75	2.87387	2.87387	2.87387
26971.79167	2.87387	2.87387	2.87387
26971.83333	2.87387	2.87387	2.87387
26971.875	2.87387	2.87387	2.87387
26971.91667	2.87387	2.87387	2.87387
26971.95833	2.87387	2.87387	2.87387
26972	2.87387	2.87387	2.87387
26972.04167	2.913	2.913	2.913
26972.08333	2.95213	2.95213	2.95213
26972.125	2.99126	2.99126	2.99126
26972.16667	3.0304	3.0304	3.0304
26972.20833	3.06953	3.06953	3.06953
26972.25	3.10866	3.10866	3.10866
26972.29167	3.14779	3.14779	3.14779
26972.33333	3.18692	3.18692	3.18692
26972.375	3.22605	3.22605	3.22605
26972.41667	3.26519	3.26519	3.26519
26972.45833	3.30432	3.30432	3.30432
26972.5	3.34345	3.34345	3.34345
26972.54167	3.38258	3.38258	3.38258
26972.58333	3.42171	3.42171	3.42171
26972.625	3.46084	3.46084	3.46084
26972.66667	3.49998	3.49998	3.49998
26972.70833	3.53911	3.53911	3.53911
26972.75	3.57824	3.57824	3.57824
26972.79167	3.61737	3.61737	3.61737
26972.83333	3.6565	3.6565	3.6565
26972.875	3.69563	3.69563	3.69563
26972.91667	3.73477	3.73477	3.73477
26972.95833	3.7739	3.7739	3.7739
26973	3.81303	3.81303	3.81303
26973.04167	4.40569	4.40569	4.40569
26973.08333	4.99834	4.99834	4.99834
26973.125	5.591	5.591	5.591
26973.16667	6.18366	6.18366	6.18366
26973.20833	6.77632	6.77632	6.77632
26973.25	7.36898	7.36898	7.36898
26973.29167	7.96163	7.96163	7.96163
26973.33333	8.55429	8.55429	8.55429
26973.375	9.14695	9.14695	9.14695
26973.41667	9.73961	9.73961	9.73961
26973.45833	10.3323	10.3323	10.3323
26973.5	10.9249	10.9249	10.9249
26973.54167	11.5176	11.5176	11.5176
26973.58333	12.1102	12.1102	12.1102
26973.625	12.7029	12.7029	12.7029
26973.66667	13.2956	13.2956	13.2956
26973.70833	13.8882	13.8882	13.8882
26973.75	14.4809	14.4809	14.4809
26973.79167	15.0735	15.0735	15.0735
26973.83333	15.6662	15.6662	15.6662
26973.875	16.2588	16.2588	16.2588
26973.91667	16.8515	16.8515	16.8515
26973.95833	17.4442	17.4442	17.4442
26974	18.0368	18.0368	18.0368
26974.04167	18.0694	18.0694	18.0694
26974.08333	18.102	18.102	18.102
26974.125	18.1347	18.1347	18.1347
26974.16667	18.1673	18.1673	18.1673
26974.20833	18.1999	18.1999	18.1999
26974.25	18.2325	18.2325	18.2325
26974.29167	18.2651	18.2651	18.2651
26974.33333	18.2977	18.2977	18.2977
26974.375	18.3303	18.3303	18.3303
26974.41667	18.363	18.363	18.363
26974.45833	18.3956	18.3956	18.3956
26974.5	18.4282	18.4282	18.4282
26974.54167	18.4608	18.4608	18.4608
26974.58333	18.4934	18.4934	18.4934
26974.625	18.526	18.526	18.526
26974.66667	18.5586	18.5586	18.5586
26974.70833	18.5913	18.5913	18.5913
26974.75	18.6239	18.6239	18.6239
26974.79167	18.6565	18.6565	18.6565
26974.83333	18.6891	18.6891	18.6891
26974.875	18.7217	18.7217	18.7217
26974.91667	18.7543	18.7543	18.7543
26974.95833	18.7869	18.7869	18.7869
26975	18.8195	18.8195	18.8195
26975.04167	18.8195	18.8195	18.8195
26975.08333	18.8195	18.8195	18.8195
26975.125	18.8195	18.8195	18.8195
26975.16667	18.8195	18.8195	18.8195
26975.20833	18.8195	18.8195	18.8195
26975.25	18.8195	18.8195	18.8195
26975.29167	18.8195	18.8195	18.8195
26975.33333	18.8195	18.8195	18.8195
26975.375	18.8195	18.8195	18.8195
26975.41667	18.8195	18.8195	18.8195
26975.45833	18.8195	18.8195	18.8195
26975.5	18.8195	18.8195	18.8195
26975.54167	18.8195	18.8195	18.8195
