time	soil_moist(1)	SWE(1)
units	(mm)	(mm)
27023.41667	229.997	70.3999
27023.45833	229.997	70.4867
27023.5	229.997	70.5734
27023.54167	229.997	70.6069
27023.58333	229.997	70.626
27023.625	229.997	70.693
27023.66667	229.997	70.7798
27023.70833	229.997	70.8666
27023.75	229.997	70.9534
27023.79167	229.997	71.0401
27023.83333	229.997	71.1068
27023.875	229.997	71.1744
27023.91667	229.997	71.2612
27023.95833	229.997	71.348
27024	229.997	71.4226
27024.04167	229.997	71.3699
27024.08333	229.997	71.3508
27024.125	229.997	71.3386
27024.16667	229.997	71.3386
27024.20833	229.997	71.3386
27024.25	229.997	71.3125
27024.29167	229.997	71.2982
27024.33333	229.997	71.288
27024.375	229.997	71.288
27024.41667	229.997	71.288
27024.45833	229.997	71.288
27024.5	229.997	71.288
27024.54167	229.997	71.2834
27024.58333	229.997	71.2834
27024.625	229.997	71.2834
27024.66667	229.997	71.2834
27024.70833	229.997	71.2834
27024.75	229.997	71.2834
27024.79167	229.997	71.2834
27024.83333	229.997	71.2834
27024.875	229.997	71.2834
27024.91667	229.997	71.2834
27024.95833	229.997	71.2834
27025	229.997	71.2834
27025.04167	229.997	71.2834
27025.08333	229.997	71.2834
27025.125	229.997	71.2834
27025.16667	229.997	71.2834
27025.20833	229.997	71.2834
27025.25	229.997	71.2834
27025.29167	229.997	71.2834
27025.33333	229.997	71.2834
27025.375	229.997	71.2834
27025.41667	229.997	71.2834
27025.45833	229.997	71.2834
27025.5	229.997	71.281
27025.54167	229.997	71.281
27025.58333	229.997	71.281
27025.625	229.997	71.281
27025.66667	229.997	71.281
27025.70833	229.997	71.2756
27025.75	229.997	71.2756
27025.79167	229.997	71.2756
27025.83333	229.997	71.2704
27025.875	229.997	71.2681
27025.91667	229.997	71.2681
27025.95833	229.997	71.2681
27026	229.997	71.2681
27026.04167	229.997	71.2842
27026.08333	229.997	71.3002
27026.125	229.997	71.3163
27026.16667	229.997	71.3323
27026.20833	229.997	71.3483
27026.25	229.997	71.3644
27026.29167	229.997	71.3804
27026.33333	229.997	71.3965
27026.375	229.997	71.4125
27026.41667	229.997	71.4286
27026.45833	229.997	71.4446
27026.5	229.997	71.451
27026.54167	229.997	71.3825
27026.58333	229.997	71.3986
27026.625	229.997	71.4028
27026.66667	229.997	71.4068
27026.70833	229.997	71.3645
27026.75	229.997	71.3215
27026.79167	229.997	71.2581
27026.83333	229.997	71.262
27026.875	229.997	71.2751
27026.91667	229.997	71.288
27026.95833	229.997	71.3041
27027	229.997	71.3201
27027.04167	229.997	71.3201
27027.08333	229.997	71.3186
27027.125	229.997	71.2667
27027.16667	229.997	71.2667
27027.20833	229.997	71.2667
27027.25	229.997	71.2667
27027.29167	229.997	71.2667
27027.33333	229.997	71.2667
27027.375	229.997	71.2667
27027.41667	229.997	71.2667
27027.45833	229.997	71.2667
27027.5	229.997	71.2667
27027.54167	229.997	71.2667
27027.58333	229.997	71.2667
27027.625	229.997	71.2667
27027.66667	229.997	71.2667
27027.70833	229.997	71.2667
27027.75	229.997	71.2667
27027.79167	229.997	71.2667
27027.83333	229.997	71.2667
27027.875	229.997	71.2667
27027.91667	229.997	71.2667
27027.95833	229.997	71.2667
27028	229.997	71.2667
27028.04167	229.997	71.2667
27028.08333	229.997	71.2667
27028.125	229.997	71.2667
27028.16667	229.997	71.2667
27028.20833	229.997	71.2667
27028.25	229.997	71.2667
27028.29167	229.997	71.2667
27028.33333	229.997	71.2667
27028.375	229.997	71.2667
27028.41667	229.997	71.2667
27028.45833	229.997	71.2667
27028.5	229.997	71.2667
27028.54167	229.997	71.2667
27028.58333	229.997	71.2667
27028.625	229.997	71.2667
27028.66667	229.997	71.2667
27028.70833	229.997	71.2667
27028.75	229.997	71.2667
27028.79167	229.997	71.2667
27028.83333	229.997	71.2667
27028.875	229.997	71.2667
27028.91667	229.997	71.2667
27028.95833	229.997	71.2667
27029	229.997	71.2667
27029.04167	229.997	71.2821
27029.08333	229.997	71.2975
27029.125	229.997	71.3128
27029.16667	229.997	71.3282
27029.20833	229.997	71.3436
27029.25	229.997	71.359
27029.29167	229.997	71.3744
27029.33333	229.997	71.3897
27029.375	229.997	71.4051
27029.41667	229.997	71.4205
27029.45833	229.997	71.4359
27029.5	229.997	71.4513
27029.54167	229.997	71.4639
27029.58333	229.997	71.4642
27029.625	229.997	71.4796
27029.66667	229.997	71.4922
27029.70833	229.997	71.476
27029.75	229.997	71.4764
27029.79167	229.997	71.4917
27029.83333	229.997	71.4822
27029.875	229.997	71.4659
27029.91667	229.997	71.4661
27029.95833	229.997	71.4713
27030	229.997	71.4268
27030.04167	229.997	71.4651
27030.08333	229.997	71.5117
27030.125	229.997	71.5716
27030.16667	229.997	71.6462
27030.20833	229.997	71.7499
27030.25	229.997	71.8563
27030.29167	229.997	71.9628
27030.33333	229.997	72.0693
27030.375	229.997	72.1757
27030.41667	229.997	72.2822
27030.45833	229.997	72.3886
27030.5	229.997	72.4848
27030.54167	229.997	72.5661
27030.58333	229.997	72.6726
27030.625	229.997	72.7324
27030.66667	229.997	72.8068
27030.70833	229.997	72.8979
27030.75	229.997	72.9438
27030.79167	229.997	73.0503
27030.83333	229.997	73.1567
27030.875	229.997	73.1668
27030.91667	229.997	73.129
27030.95833	229.997	72.9371
27031	229.997	72.8385
27031.04167	229.997	72.7153
27031.08333	229.997	72.5922
27031.125	229.997	72.4543
27031.16667	229.997	72.4145
27031.20833	229.997	72.3747
27031.25	229.997	72.3104
27031.29167	229.997	72.2345
27031.33333	229.997	72.1334
27031.375	229.997	72.0575
27031.41667	229.997	72.0533
27031.45833	229.997	72.0133
27031.5	229.997	71.9649
27031.54167	229.997	71.9387
27031.58333	229.997	71.9274
27031.625	229.997	71.9012
27031.66667	229.997	71.9069
27031.70833	229.997	71.9025
27031.75	229.997	71.8761
27031.79167	229.997	71.8275
27031.83333	229.997	71.7872
27031.875	229.997	71.7223
27031.91667	229.997	71.6737
27031.95833	229.997	71.625
27032	229.997	71.5845
27032.04167	229.997	71.5185
27032.08333	229.997	71.4381
27032.125	229.997	71.32
27032.16667	229.997	71.2037
27032.20833	229.997	71.1301
27032.25	229.997	71.046
27032.29167	229.997	70.9638
27032.33333	229.997	70.9232
27032.375	229.997	70.9232
27032.41667	229.997	70.9232
27032.45833	229.997	70.9232
27032.5	229.997	70.9232
27032.54167	229.997	70.9232
27032.58333	229.997	70.9232
27032.625	229.997	70.9232
27032.66667	229.997	70.9232
27032.70833	229.997	70.9232
27032.75	229.997	70.9232
27032.79167	229.997	70.9216
27032.83333	229.997	70.9157
27032.875	229.997	70.8789
27032.91667	229.997	70.8705
27032.95833	229.997	70.8351
27033	229.997	70.8083
27033.04167	229.997	71.02
27033.08333	229.997	71.2158
27033.125	229.997	71.4274
27033.16667	229.997	71.6283
27033.20833	229.997	71.8399
27033.25	229.997	72.0516
27033.29167	229.997	72.2633
27033.33333	229.997	72.4264
27033.375	229.997	72.2396
27033.41667	229.997	71.8431
27033.45833	229.997	71.5469
27033.5	229.997	71.4279
27033.54167	229.997	71.3291
27033.58333	229.997	71.3757
27033.625	229.997	71.387
27033.66667	229.997	71.5103
27033.70833	229.997	71.6957
27033.75	229.997	71.8587
27033.79167	229.997	72.0441
27033.83333	229.997	72.1842
27033.875	229.997	72.324
27033.91667	229.997	72.4868
27033.95833	229.997	72.6267
27034	229.997	72.8048
27034.04167	229.997	72.7764
27034.08333	229.997	72.7514
27034.125	229.997	72.7144
27034.16667	229.997	72.7065
27034.20833	229.997	72.7022
27034.25	229.997	72.6957
27034.29167	229.997	72.6922
27034.33333	229.997	72.6922
27034.375	229.997	72.6922
27034.41667	229.997	72.6922
27034.45833	229.997	72.6922
27034.5	229.997	72.688
27034.54167	229.997	72.6797
27034.58333	229.997	72.6449
27034.625	229.997	72.6414
27034.66667	229.997	72.634
27034.70833	229.997	72.6308
27034.75	229.997	72.5725
27034.79167	229.997	72.5533
27034.83333	229.997	72.5346
27034.875	229.997	72.5331
27034.91667	229.997	72.4667
27034.95833	229.997	72.3399
27035	229.997	72.0839
27035.04167	229.997	72.0245
27035.08333	229.997	72.0045
27035.125	229.997	71.9845
27035.16667	229.997	71.9645
27035.20833	229.997	71.9702
27035.25	229.997	71.9904
27035.29167	229.997	72.0605
27035.33333	229.997	72.1305
27035.375	229.997	72.2006
27035.41667	229.997	72.2706
27035.45833	229.997	72.3407
27035.5	229.997	72.4107
27035.54167	229.997	72.4808
27035.58333	229.997	72.5508
27035.625	229.997	72.6209
27035.66667	229.997	72.6909
27035.70833	229.997	72.7579
27035.75	229.997	72.8167
27035.79167	229.997	72.8755
27035.83333	229.997	72.9343
27035.875	229.997	73.0043
27035.91667	229.997	73.0744
27035.95833	229.997	73.1444
27036	229.997	73.2145
27036.04167	229.997	73.2303
27036.08333	229.997	73.2462
27036.125	229.997	73.262
27036.16667	229.997	73.2779
27036.20833	229.997	73.2937
27036.25	229.997	73.3096
27036.29167	229.997	73.3254
27036.33333	229.997	73.3382
27036.375	229.997	73.2797
27036.41667	229.997	73.2213
27036.45833	229.997	73.0733
27036.5	229.997	72.944
27036.54167	229.997	72.8731
27036.58333	229.997	72.863
27036.625	229.997	72.8788
27036.66667	229.997	72.8947
27036.70833	229.997	72.9075
27036.75	229.997	72.8952
27036.79167	229.997	72.911
27036.83333	229.997	72.9269
27036.875	229.997	72.9427
27036.91667	229.997	72.9586
27036.95833	229.997	72.9744
27037	229.997	72.9717
27037.04167	229.997	72.9461
27037.08333	229.997	72.9337
27037.125	229.997	72.9337
27037.16667	229.997	72.9337
27037.20833	229.997	72.9337
27037.25	229.997	72.929
27037.29167	229.997	72.929
27037.33333	229.997	72.929
27037.375	229.997	72.929
27037.41667	229.997	72.929
27037.45833	229.997	72.929
27037.5	229.997	72.929
27037.54167	229.997	72.929
27037.58333	229.997	72.929
27037.625	229.997	72.929
27037.66667	229.997	72.929
27037.70833	229.997	72.929
27037.75	229.997	72.929
27037.79167	229.997	72.929
27037.83333	229.997	72.9274
27037.875	229.997	72.9274
27037.91667	229.997	72.9244
27037.95833	229.997	72.9244
27038	229.997	72.9244
27038.04167	229.997	72.9244
27038.08333	229.997	72.9227
27038.125	229.997	72.9193
27038.16667	229.997	72.9193
27038.20833	229.997	72.9193
27038.25	229.997	72.9193
27038.29167	229.997	72.9193
27038.33333	229.997	72.9193
27038.375	229.997	72.9193
27038.41667	229.997	72.9193
27038.45833	229.997	72.9193
27038.5	229.997	72.9193
27038.54167	229.997	72.9193
27038.58333	229.997	72.9193
27038.625	229.997	72.9193
27038.66667	229.997	72.9193
27038.70833	229.997	72.9193
27038.75	229.997	72.9193
27038.79167	229.997	72.9193
27038.83333	229.997	72.9193
27038.875	229.997	72.9193
27038.91667	229.997	72.9193
27038.95833	229.997	72.9193
27039	229.997	72.9193
27039.04167	229.997	72.9193
27039.08333	229.997	72.9193
27039.125	229.997	72.9193
27039.16667	229.997	72.9193
27039.20833	229.997	72.9193
27039.25	229.997	72.9193
27039.29167	229.997	72.9193
27039.33333	229.997	72.9193
27039.375	229.997	72.9193
27039.41667	229.997	72.9193
27039.45833	229.997	72.9193
27039.5	229.997	72.9193
27039.54167	229.997	72.9193
27039.58333	229.997	72.9193
27039.625	229.997	72.9193
27039.66667	229.997	72.9193
27039.70833	229.997	72.9193
27039.75	229.997	72.9193
27039.79167	229.997	72.9193
27039.83333	229.997	72.9193
27039.875	229.997	72.9193
27039.91667	229.997	72.9193
27039.95833	229.997	72.9193
27040	229.997	72.9193
27040.04167	229.997	72.9193
27040.08333	229.997	72.9193
27040.125	229.997	72.9193
27040.16667	229.997	72.9193
27040.20833	229.997	72.9193
27040.25	229.997	72.9193
27040.29167	229.997	72.9193
27040.33333	229.997	72.9193
27040.375	229.997	72.9193
27040.41667	229.997	72.9193
27040.45833	229.997	72.9193
27040.5	229.997	72.9193
27040.54167	229.997	72.9193
27040.58333	229.997	72.9193
27040.625	229.997	72.9193
27040.66667	229.997	72.9193
27040.70833	229.997	72.9193
27040.75	229.997	72.9185
27040.79167	229.997	72.9167
27040.83333	229.997	72.916
27040.875	229.997	72.9154
27040.91667	229.997	72.9154
27040.95833	229.997	72.9153
27041	229.997	72.9153
27041.04167	229.997	72.9153
27041.08333	229.997	72.9153
27041.125	229.997	72.9153
27041.16667	229.997	72.9153
27041.20833	229.997	72.9153
27041.25	229.997	72.9153
27041.29167	229.997	72.9153
27041.33333	229.997	72.9153
27041.375	229.997	72.9153
27041.41667	229.997	72.9153
27041.45833	229.997	72.9153
27041.5	229.997	72.9153
27041.54167	229.997	72.9153
27041.58333	229.997	72.9153
27041.625	229.997	72.9153
27041.66667	229.997	72.9153
27041.70833	229.997	72.9153
27041.75	229.997	72.9153
27041.79167	229.997	72.9153
27041.83333	229.997	72.9153
27041.875	229.997	72.9153
27041.91667	229.997	72.9153
27041.95833	229.997	72.9153
27042	229.997	72.9129
27042.04167	229.997	72.8947
27042.08333	229.997	72.8861
27042.125	229.997	72.9033
27042.16667	229.997	72.9205
27042.20833	229.997	72.9377
27042.25	229.997	72.9549
27042.29167	229.997	72.9721
27042.33333	229.997	72.9893
27042.375	229.997	73.0065
27042.41667	229.997	73.0125
27042.45833	229.997	73.0127
27042.5	229.997	73.0013
27042.54167	229.997	72.9641
27042.58333	229.997	72.9258
27042.625	229.997	72.9305
27042.66667	229.997	72.9477
27042.70833	229.997	72.9617
27042.75	229.997	72.9658
27042.79167	229.997	72.983
27042.83333	229.997	73.0002
27042.875	229.997	73.0174
27042.91667	229.997	73.014
27042.95833	229.997	72.9369
27043	229.997	72.7801
27043.04167	229.997	73.0986
27043.08333	229.997	73.4685
27043.125	229.997	73.7844
27043.16667	229.997	74.1122
27043.20833	229.997	74.4903
27043.25	229.997	74.8826
27043.29167	229.997	75.2938
27043.33333	229.997	75.709
27043.375	229.997	76.1242
27043.41667	229.997	76.5395
27043.45833	229.997	76.9504
27043.5	229.997	77.3491
27043.54167	229.997	77.7477
27043.58333	229.997	78.1469
27043.625	229.997	78.5242
27043.66667	229.997	78.9015
27043.70833	229.997	79.2936
27043.75	229.997	79.6714
27043.79167	229.997	80.0004
27043.83333	229.997	80.2791
27043.875	229.997	80.5735
27043.91667	229.997	80.8896
27043.95833	229.997	81.2894
27044	229.997	81.7005
27044.04167	229.997	81.6986
27044.08333	229.997	81.6168
27044.125	229.997	81.5675
27044.16667	229.997	81.54
27044.20833	229.997	81.4889
27044.25	229.997	81.3147
27044.29167	229.997	81.0708
27044.33333	229.997	80.6566
27044.375	229.997	80.1325
27044.41667	229.997	79.7781
27044.45833	229.997	79.3309
27044.5	229.997	79.2068
27044.54167	229.997	79.0617
27044.58333	229.997	78.8278
27044.625	229.997	78.6001
27044.66667	229.997	78.4633
27044.70833	229.997	78.2418
27044.75	229.997	78.059
27044.79167	229.997	78.0077
27044.83333	229.997	77.8944
27044.875	229.997	77.7805
27044.91667	229.997	77.7283
27044.95833	229.997	77.6747
27045	229.997	77.6805
27045.04167	229.997	77.6785
27045.08333	229.997	77.663
27045.125	229.997	77.663
27045.16667	229.997	77.663
27045.20833	229.997	77.663
27045.25	229.997	77.6569
27045.29167	229.997	77.6561
27045.33333	229.997	77.6561
27045.375	229.997	77.6561
27045.41667	229.997	77.6561
27045.45833	229.997	77.6561
27045.5	229.997	77.6561
27045.54167	229.997	77.6561
27045.58333	229.997	77.6561
27045.625	229.997	77.6561
27045.66667	229.997	77.6561
27045.70833	229.997	77.6561
27045.75	229.997	77.6511
27045.79167	229.997	77.6462
27045.83333	229.997	77.6036
27045.875	229.997	77.55
27045.91667	229.997	77.5233
27045.95833	229.997	77.5136
27046	229.997	77.5136
27046.04167	229.997	77.5136
27046.08333	229.997	77.5136
27046.125	229.997	77.5136
27046.16667	229.997	77.5136
27046.20833	229.997	77.5136
27046.25	229.997	77.5136
27046.29167	229.997	77.5136
27046.33333	229.997	77.4803
27046.375	229.997	77.4803
27046.41667	229.997	77.448
27046.45833	229.997	77.3725
27046.5	229.997	77.3531
27046.54167	229.997	77.3222
27046.58333	229.997	77.2488
27046.625	229.997	77.2191
27046.66667	229.997	77.1614
27046.70833	229.997	77.1552
27046.75	229.997	76.9725
27046.79167	229.997	76.9359
27046.83333	229.997	76.9332
27046.875	229.997	76.9306
27046.91667	229.997	76.9306
27046.95833	229.997	76.9305
27047	229.997	76.9305
27047.04167	229.997	76.9305
27047.08333	229.997	76.9305
27047.125	229.997	76.9305
27047.16667	229.997	76.9305
27047.20833	229.997	76.9305
27047.25	229.997	76.9305
27047.29167	229.997	76.9305
27047.33333	229.997	76.8774
27047.375	229.997	76.8248
27047.41667	229.997	76.7176
27047.45833	229.997	76.4276
27047.5	229.997	76.3745
27047.54167	229.997	76.1291
27047.58333	229.997	75.883
27047.625	229.997	75.4343
27047.66667	229.997	75.0255
27047.70833	229.997	74.8639
27047.75	229.997	74.6419
27047.79167	229.997	74.5907
27047.83333	229.997	74.5646
27047.875	229.997	74.477
27047.91667	229.997	74.4607
27047.95833	229.997	74.4542
27048	229.997	74.4483
27048.04167	229.997	74.4424
27048.08333	229.997	74.4424
27048.125	229.997	74.4424
27048.16667	229.997	74.4364
27048.20833	229.997	74.4364
27048.25	229.997	74.4364
27048.29167	229.997	74.4364
27048.33333	229.997	74.4364
27048.375	229.997	74.4364
27048.41667	229.997	74.4364
27048.45833	229.997	74.4192
27048.5	229.997	74.3567
27048.54167	229.997	74.2974
27048.58333	229.997	74.2726
27048.625	229.997	74.2694
27048.66667	229.997	74.2694
27048.70833	229.997	74.2694
27048.75	229.997	74.2694
27048.79167	229.997	74.2694
27048.83333	229.997	74.2694
27048.875	229.997	74.2694
27048.91667	229.997	74.2694
27048.95833	229.997	74.2694
27049	229.997	74.2694
27049.04167	229.997	74.5224
27049.08333	229.997	74.7754
27049.125	229.997	75.0284
27049.16667	229.997	75.2814
27049.20833	229.997	75.5344
27049.25	229.997	75.7874
27049.29167	229.997	76.0404
27049.33333	229.997	76.2934
27049.375	229.997	76.5464
27049.41667	229.997	76.7994
27049.45833	229.997	77.0524
27049.5	229.997	77.2764
27049.54167	229.997	77.486
27049.58333	229.997	77.7052
27049.625	229.997	77.9464
27049.66667	229.997	78.1994
27049.70833	229.997	78.4448
27049.75	229.997	78.6736
27049.79167	229.997	78.9266
27049.83333	229.997	79.1796
27049.875	229.997	79.4326
27049.91667	229.997	79.6856
27049.95833	229.997	79.9386
27050	229.997	80.1916
27050.04167	229.997	80.2084
27050.08333	229.997	80.2252
27050.125	229.997	80.2371
27050.16667	229.997	80.2054
27050.20833	229.997	80.1715
27050.25	229.997	80.1883
27050.29167	229.997	80.136
27050.33333	229.997	80.1468
27050.375	229.997	80.1574
27050.41667	229.997	80.1742
27050.45833	229.997	80.191
27050.5	229.997	80.2078
27050.54167	229.997	80.2246
27050.58333	229.997	80.2413
27050.625	229.997	80.2317
27050.66667	229.997	80.2412
27050.70833	229.997	80.258
27050.75	229.997	80.2223
27050.79167	229.997	80.214
27050.83333	229.997	80.1972
27050.875	229.997	80.1603
27050.91667	229.997	80.1454
27050.95833	229.997	80.1311
27051	229.997	80.1479
27051.04167	229.997	80.1479
27051.08333	229.997	80.1479
27051.125	229.997	80.1325
27051.16667	229.997	80.1325
27051.20833	229.997	80.1325
27051.25	229.997	80.1325
27051.29167	229.997	80.1151
27051.33333	229.997	79.6783
27051.375	229.997	79.5965
27051.41667	229.997	79.5715
27051.45833	229.997	79.5715
27051.5	229.997	79.5715
27051.54167	229.997	79.5715
27051.58333	229.997	79.5715
27051.625	229.997	79.5715
27051.66667	229.997	79.5715
27051.70833	229.997	79.5715
27051.75	229.997	79.5715
27051.79167	229.997	79.5715
27051.83333	229.997	79.5715
27051.875	229.997	79.5715
27051.91667	229.997	79.5715
27051.95833	229.997	79.5715
27052	229.997	79.5715
27052.04167	229.997	79.5715
27052.08333	229.997	79.5715
27052.125	229.997	79.5715
27052.16667	229.997	79.5715
27052.20833	229.997	79.5715
27052.25	229.997	79.5715
27052.29167	229.997	79.5715
27052.33333	229.997	79.563
27052.375	229.997	79.563
27052.41667	229.997	79.563
27052.45833	229.997	79.563
27052.5	229.997	79.563
27052.54167	229.997	79.563
27052.58333	229.997	79.563
27052.625	229.997	79.563
27052.66667	229.997	79.563
27052.70833	229.997	79.563
27052.75	229.997	79.563
27052.79167	229.997	79.563
27052.83333	229.997	79.563
27052.875	229.997	79.563
27052.91667	229.997	79.563
27052.95833	229.997	79.5619
27053	229.997	79.5598
27053.04167	229.997	79.6731
27053.08333	229.997	79.8151
27053.125	229.997	79.9938
27053.16667	229.997	80.1752
27053.20833	229.997	80.4098
27053.25	229.997	80.6444
27053.29167	229.997	80.879
27053.33333	229.997	81.1136
27053.375	229.997	81.3482
27053.41667	229.997	81.5828
27053.45833	229.997	81.8175
27053.5	229.997	82.0444
27053.54167	229.997	82.2065
27053.58333	229.997	82.4285
27053.625	229.997	82.6631
27053.66667	229.997	82.8977
27053.70833	229.997	83.1323
27053.75	229.997	83.3669
27053.79167	229.997	83.6015
27053.83333	229.997	83.8361
27053.875	229.997	84.0707
27053.91667	229.997	84.3054
27053.95833	229.997	84.54
27054	229.997	84.7746
27054.04167	229.997	84.8555
27054.08333	229.997	84.9363
27054.125	229.997	85.0172
27054.16667	229.997	85.0981
27054.20833	229.997	85.179
27054.25	229.997	85.2599
27054.29167	229.997	85.3361
27054.33333	229.997	85.2079
27054.375	229.997	85.082
27054.41667	229.997	85.0788
27054.45833	229.997	85.1562
27054.5	229.997	85.1533
27054.54167	229.997	84.9794
27054.58333	229.997	85.0205
27054.625	229.997	85.0755
27054.66667	229.997	85.1301
27054.70833	229.997	85.211
27054.75	229.997	85.2919
27054.79167	229.997	85.3727
27054.83333	229.997	85.4536
27054.875	229.997	85.5345
27054.91667	229.997	85.6154
27054.95833	229.997	85.6963
27055	229.997	85.7771
27055.04167	229.997	85.9825
27055.08333	229.997	86.1879
27055.125	229.997	86.3933
27055.16667	229.997	86.5987
27055.20833	229.997	86.8041
27055.25	229.997	87.0095
27055.29167	229.997	87.2149
27055.33333	229.997	87.4203
27055.375	229.997	87.6257
27055.41667	229.997	87.831
27055.45833	229.997	88.0364
27055.5	229.997	88.2418
27055.54167	229.997	88.4472
27055.58333	229.997	88.6526
27055.625	229.997	88.858
27055.66667	229.997	89.0634
27055.70833	229.997	89.2688
27055.75	229.997	89.4742
27055.79167	229.997	89.6796
27055.83333	229.997	89.885
27055.875	229.997	90.0903
27055.91667	229.997	90.2957
27055.95833	229.997	90.5011
27056	229.997	90.7065
27056.04167	229.997	90.7478
27056.08333	229.997	90.7891
27056.125	229.997	90.8305
27056.16667	229.997	90.8718
27056.20833	229.997	90.9131
27056.25	229.997	90.9544
27056.29167	229.997	90.9957
27056.33333	229.997	91.037
27056.375	229.997	91.0783
27056.41667	229.997	91.1197
27056.45833	229.997	91.161
27056.5	229.997	91.1813
27056.54167	229.997	91.1862
27056.58333	229.997	91.1897
27056.625	229.997	91.2074
27056.66667	229.997	91.1947
27056.70833	229.997	91.1818
27056.75	229.997	91.1981
27056.79167	229.997	91.2292
27056.83333	229.997	91.2705
27056.875	229.997	91.3118
27056.91667	229.997	91.3531
27056.95833	229.997	91.3944
27057	229.997	91.4357
27057.04167	229.997	91.4357
27057.08333	229.997	91.4357
27057.125	229.997	91.4217
27057.16667	229.997	91.4149
27057.20833	229.997	91.411
27057.25	229.997	91.411
27057.29167	229.997	91.4006
27057.33333	229.997	91.4006
27057.375	229.997	91.4006
27057.41667	229.997	91.3998
27057.45833	229.997	91.3959
27057.5	229.997	91.3793
27057.54167	229.997	91.3738
27057.58333	229.997	91.3738
27057.625	229.997	91.3599
27057.66667	229.997	91.3232
27057.70833	229.997	91.288
27057.75	229.997	91.1742
27057.79167	229.997	91.1324
27057.83333	229.997	91.1115
27057.875	229.997	91.0405
27057.91667	229.997	90.8783
27057.95833	229.997	90.8681
27058	229.997	90.8122
27058.04167	229.997	90.9598
27058.08333	229.997	91.1348
27058.125	229.997	91.3098
27058.16667	229.997	91.4822
27058.20833	229.997	91.6547
27058.25	229.997	91.8184
27058.29167	229.997	91.9765
27058.33333	229.997	92.1345
27058.375	229.997	92.3095
27058.41667	229.997	92.4844
27058.45833	229.997	92.6594
27058.5	229.997	92.8344
27058.54167	229.997	93.0094
27058.58333	229.997	93.1843
27058.625	229.997	93.3593
27058.66667	229.997	93.5165
27058.70833	229.997	93.6377
27058.75	229.997	93.7351
27058.79167	229.997	93.8332
27058.83333	229.997	93.9419
27058.875	229.997	94.0823
27058.91667	229.997	94.2233
27058.95833	229.997	94.2471
27059	229.997	94.3336
27059.04167	229.997	94.2669
27059.08333	229.997	94.2565
27059.125	229.997	94.2552
27059.16667	229.997	94.2552
27059.20833	229.997	94.2552
27059.25	229.997	94.2552
27059.29167	229.997	94.2552
27059.33333	229.997	94.2552
27059.375	229.997	94.2552
27059.41667	229.997	94.2552
27059.45833	229.997	94.2552
27059.5	229.997	94.2552
27059.54167	229.997	94.2552
27059.58333	229.997	94.2431
27059.625	229.997	94.1989
27059.66667	229.997	94.1953
27059.70833	229.997	94.1933
27059.75	229.997	94.1914
27059.79167	229.997	94.171
27059.83333	229.997	94.1679
27059.875	229.997	94.158
27059.91667	229.997	94.1178
27059.95833	229.997	94.1083
27060	229.997	94.0778
27060.04167	229.997	94.1068
27060.08333	229.997	94.1435
27060.125	229.997	94.2098
27060.16667	229.997	94.276
27060.20833	229.997	94.3422
27060.25	229.997	94.4084
27060.29167	229.997	94.4747
27060.33333	229.997	94.5409
27060.375	229.997	94.5943
27060.41667	229.997	94.6605
27060.45833	229.997	94.7268
27060.5	229.997	94.793
27060.54167	229.997	94.8592
27060.58333	229.997	94.9255
27060.625	229.997	94.9917
27060.66667	229.997	95.0579
27060.70833	229.997	95.1242
27060.75	229.997	95.1904
27060.79167	229.997	95.2431
27060.83333	229.997	95.2956
27060.875	229.997	95.3417
27060.91667	229.997	95.3467
27060.95833	229.997	95.3335
27061	229.997	95.272
27061.04167	229.997	95.2572
27061.08333	229.997	95.2422
27061.125	229.997	95.2466
27061.16667	229.997	95.2508
27061.20833	229.997	95.2548
27061.25	229.997	95.2203
27061.29167	229.997	95.2466
27061.33333	229.997	95.2592
27061.375	229.997	95.2717
27061.41667	229.997	95.2975
27061.45833	229.997	95.2988
27061.5	229.997	95.3425
27061.54167	229.997	95.39
27061.58333	229.997	95.4225
27061.625	229.997	95.4551
27061.66667	229.997	95.4672
27061.70833	229.997	95.511
27061.75	229.997	95.5586
27061.79167	229.997	95.5852
27061.83333	229.997	95.6115
27061.875	229.997	95.6555
27061.91667	229.997	95.6995
27061.95833	229.997	95.7471
27062	229.997	95.7947
27062.04167	229.997	95.7947
27062.08333	229.997	95.7947
27062.125	229.997	95.7947
27062.16667	229.997	95.7935
27062.20833	229.997	95.7742
27062.25	229.997	95.7567
27062.29167	229.997	95.7406
27062.33333	229.997	95.7378
27062.375	229.997	95.7349
27062.41667	229.997	95.7349
27062.45833	229.997	95.7349
27062.5	229.997	95.7349
27062.54167	229.997	95.7349
27062.58333	229.997	95.7349
27062.625	229.997	95.7349
27062.66667	229.997	95.7349
27062.70833	229.997	95.7349
27062.75	229.997	95.7349
27062.79167	229.997	95.7349
27062.83333	229.997	95.7349
27062.875	229.997	95.7349
27062.91667	229.997	95.7349
27062.95833	229.997	95.7349
27063	229.997	95.7349
27063.04167	229.997	95.7925
27063.08333	229.997	95.8501
27063.125	229.997	95.9077
27063.16667	229.997	95.9653
27063.20833	229.997	96.0229
27063.25	229.997	96.0804
27063.29167	229.997	96.138
27063.33333	229.997	96.1956
27063.375	229.997	96.2532
27063.41667	229.997	96.3108
27063.45833	229.997	96.3684
27063.5	229.997	96.426
27063.54167	229.997	96.4836
