time	cumDrift(1)	cumDrift(2)	cumDrift(3)	cumSno(1)	cumSubl(1)	cumSubl(2)	cumSubl(3)	SWE(1)	SWE(2)	SWE(3)
units	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)	(mm)
27008.83333	5.29306	0	0	42.5904	10.9206	0	0	26.3768	45.237	45.237
27008.875	5.29306	0	0	42.5904	10.9206	0	0	26.3768	45.237	45.237
27008.91667	5.29306	0	0	42.5904	10.9206	0	0	26.3768	45.237	45.237
27008.95833	5.29306	0	0	42.5904	10.9206	0	0	26.3768	45.237	45.237
27009	5.29306	0	0	42.5904	10.9206	0	0	26.3768	45.237	45.237
27009.04167	5.29306	0	0	42.8543	10.9206	0	0	26.6406	45.5008	45.5008
27009.08333	5.29306	0	0	43.1181	10.9206	0	0	26.9045	45.7647	45.7647
27009.125	5.29306	0	0	43.382	10.9206	0	0	27.1683	46.0285	46.0285
27009.16667	5.29306	0	0	43.6458	10.9206	0	0	27.4322	46.2924	46.2924
27009.20833	5.29306	0	0	43.9097	10.9206	0	0	27.696	46.5562	46.5562
27009.25	5.29306	0	0	44.1735	10.9206	0	0	27.9599	46.82	46.82
27009.29167	5.29306	0	0	44.4374	10.9206	0	0	28.2237	47.0839	47.0839
27009.33333	5.29306	0	0	44.7012	10.9206	0	0	28.4876	47.3477	47.3477
27009.375	5.29306	0	0	44.9651	10.9206	0	0	28.7514	47.6116	47.6116
27009.41667	5.29936	0	0	45.2289	10.9324	0	0	28.9972	47.8786	47.8786
27009.45833	5.31902	0	0	45.4928	10.9727	0	0	29.201	48.1523	48.1523
27009.5	5.33829	0	0	45.7566	11.0121	0	0	29.4063	48.4257	48.4257
27009.54167	5.35782	0	0	46.0205	11.0496	0	0	29.6131	48.6994	48.6994
27009.58333	5.39694	0	0	46.2843	11.1216	0	0	29.7658	48.9828	48.9828
27009.625	5.49738	0	0	46.5481	11.322	0	0	29.7288	49.2968	49.2968
27009.66667	5.53392	0	0	46.812	11.381	0	0	29.8971	49.579	49.579
27009.70833	5.60707	0	0	47.0758	11.5085	0	0	29.9603	49.8794	49.8794
27009.75	5.69231	0	0	47.3397	11.6484	0	0	29.999	50.1858	50.1858
27009.79167	5.7791	0	0	47.6035	11.787	0	0	30.0374	50.4931	50.4931
27009.83333	5.85789	0	0	47.8674	11.9046	0	0	30.1049	50.7963	50.7963
27009.875	5.96876	0	0	48.1312	12.0675	0	0	30.095	51.1156	51.1156
27009.91667	6.08749	0	0	48.3951	12.2385	0	0	30.0691	51.4388	51.4388
27009.95833	6.20677	0	0	48.6589	12.4049	0	0	30.0473	51.7623	51.7623
27010	6.31939	0	0	48.9228	12.5521	0	0	30.0514	52.0825	52.0825
27010.04167	6.43052	0	0	48.9228	12.6898	0	0	29.8025	52.138	52.138
27010.08333	6.57324	0	0	48.9228	12.871	0	0	29.4786	52.2094	52.2094
27010.125	6.68208	0	0	48.9228	13.0015	0	0	29.2392	52.2638	52.2638
27010.16667	6.79812	0	0	48.9228	13.1402	0	0	28.9845	52.3218	52.3218
27010.20833	6.96806	0	0	48.9228	13.3558	0	0	28.599	52.4068	52.4068
27010.25	7.10891	0	0	48.9228	13.5232	0	0	28.2907	52.4772	52.4772
27010.29167	7.24932	0	0	48.9228	13.6879	0	0	27.9856	52.5474	52.5474
27010.33333	7.38947	0	0	48.9228	13.8493	0	0	27.684	52.6175	52.6175
27010.375	7.4723	0	0	48.9228	13.9371	0	0	27.5135	52.6589	52.6589
27010.41667	7.5537	0	0	48.9228	14.0262	0	0	27.343	52.6996	52.6996
27010.45833	7.63369	0	0	48.9228	14.1166	0	0	27.1725	52.7396	52.7396
27010.5	7.70254	0	0	48.9228	14.1944	0	0	27.0258	52.774	52.774
27010.54167	7.75542	0	0	48.9228	14.2519	0	0	26.9155	52.8005	52.8005
27010.58333	7.80857	0	0	48.9228	14.3066	0	0	26.8076	52.8271	52.8271
27010.625	7.84037	0	0	48.9228	14.3353	0	0	26.7472	52.843	52.843
27010.66667	7.8515	0	0	48.9228	14.3456	0	0	26.7258	52.8485	52.8485
27010.70833	7.86258	0	0	48.9228	14.3553	0	0	26.7049	52.8541	52.8541
27010.75	7.89469	0	0	48.9228	14.3808	0	0	26.6473	52.8701	52.8701
27010.79167	7.91217	0	0	48.9228	14.394	0	0	26.6166	52.8789	52.8789
27010.83333	7.92318	0	0	48.9228	14.402	0	0	26.5976	52.8844	52.8844
27010.875	7.9242	0	0	48.9228	14.4028	0	0	26.5959	52.8849	52.8849
27010.91667	7.93473	0	0	48.9228	14.4103	0	0	26.5778	52.8901	52.8901
27010.95833	8.00326	0	0	48.9228	14.4694	0	0	26.4502	52.9244	52.9244
27011	8.02347	0	0	48.9228	14.4859	0	0	26.4134	52.9345	52.9345
27011.04167	8.07574	0	0	50.0728	14.5264	0	0	27.4707	54.1107	54.1107
27011.08333	8.16283	0	0	51.2229	14.5983	0	0	28.4618	55.3043	55.3043
27011.125	8.25	0	0	52.3729	14.6678	0	0	29.4551	56.4979	56.4979
27011.16667	8.37267	0	0	53.5229	14.7654	0	0	30.3849	57.7093	57.7093
27011.20833	8.58945	0	0	54.673	14.9486	0	0	31.135	58.9677	58.9677
27011.25	8.70471	0.0538166	0	55.823	15.0346	0.0534463	0	32.0837	60.095	60.2023
27011.29167	8.92151	0.226519	0	56.9731	15.2232	0.219675	0	32.8284	61.1009	61.5471
27011.33333	9.19083	0.495844	0	58.1231	15.4708	0.46729	0	33.4615	61.8	63.1697
27011.375	9.37403	0.679039	0	59.2731	15.6261	0.622581	0	34.2731	62.6116	64.6861
27011.41667	9.59084	0.89585	0	60.4232	15.8193	0.815795	0	35.0131	63.3516	66.2698
27011.45833	9.80766	1.11267	0	61.5732	16.0153	1.01178	0	35.7503	64.0888	67.8535
27011.5	10.1977	1.50267	0	62.7233	16.4238	1.42031	0	36.1018	64.4403	69.7835
27011.54167	10.5144	1.81944	0	63.8733	16.7426	1.73912	0	36.6163	64.9548	71.5671
27011.58333	10.969	2.27396	0	65.0233	17.2472	2.24372	0	36.8072	65.1457	73.6262
27011.625	11.3119	2.61693	0	66.1734	17.6096	2.60607	0	37.2519	65.5904	75.4622
27011.66667	11.6287	2.93372	0	67.3234	17.9408	2.93734	0	37.7539	66.0924	77.2458
27011.70833	12.0833	3.38827	0	68.4734	18.46	3.45647	0	37.9303	66.2688	79.3049
27011.75	12.4263	3.73126	0	69.6235	18.8327	3.82921	0	38.3646	66.7031	81.141
27011.79167	12.7431	4.04808	0	70.7735	19.1735	4.16999	0	38.857	67.1955	82.9246
27011.83333	12.978	4.283	0	71.9236	19.4126	4.40908	0	39.533	67.8715	84.5445
27011.875	13.2474	4.55244	0	73.0736	19.6995	4.69606	0	40.1267	68.4652	86.2334
27011.91667	13.3432	4.64822	0	74.2236	19.7811	4.77758	0	41.0994	69.4379	87.575
27011.95833	13.4304	4.73537	0	75.3737	19.8552	4.85174	0	42.0881	70.4266	88.8994
27012	13.5261	4.83112	0	76.5237	19.939	4.93553	0	43.0586	71.3971	90.2409
27012.04167	13.612	4.91699	0	76.5237	20.0138	5.01034	0	42.8979	71.2364	90.4127
27012.08333	13.6966	5.00165	0	76.5237	20.0879	5.08441	0	42.7392	71.0777	90.582
27012.125	13.7801	5.0851	0	76.5237	20.1616	5.15814	0	42.582	70.9205	90.7489
27012.16667	13.8078	5.11279	0	76.5237	20.1843	5.18077	0	42.5317	70.8702	90.8043
27012.20833	13.8342	5.13916	0	76.5237	20.2061	5.20262	0	42.4835	70.822	90.857
27012.25	13.8761	5.1811	0	76.5237	20.2401	5.23667	0	42.4075	70.746	90.9409
27012.29167	13.9169	5.22195	0	76.5237	20.2734	5.26996	0	42.3334	70.6719	91.0226
27012.33333	13.9459	5.25096	0	76.5237	20.2977	5.29424	0	42.2801	70.6186	91.0806
27012.375	13.9685	5.27347	0	76.5237	20.3171	5.31359	0	42.2382	70.5767	91.1256
27012.41667	13.9902	5.29522	0	76.5237	20.336	5.33254	0	42.1975	70.536	91.1691
27012.45833	14.0113	5.31633	0	76.5237	20.3545	5.351	0	42.1579	70.4964	91.2113
27012.5	14.0248	5.32983	0	76.5237	20.3666	5.36314	0	42.1323	70.4708	91.2383
27012.54167	14.0272	5.33223	0	76.5237	20.3689	5.36544	0	42.1276	70.4661	91.2431
27012.58333	14.0295	5.33452	0	76.5237	20.3711	5.36766	0	42.1231	70.4616	91.2477
27012.625	14.0308	5.33582	0	76.5237	20.3724	5.36892	0	42.1205	70.459	91.2503
27012.66667	14.0329	5.33792	0	76.5237	20.3745	5.37099	0	42.1164	70.4549	91.2545
27012.70833	14.0349	5.33993	0	76.5237	20.3765	5.37299	0	42.1124	70.4509	91.2585
27012.75	14.0351	5.34013	0	76.5237	20.3767	5.37318	0	42.112	70.4505	91.2589
27012.79167	14.0351	5.34013	0	76.5237	20.3767	5.37318	0	42.112	70.4505	91.2589
27012.83333	14.0351	5.34013	0	76.5237	20.3767	5.37318	0	42.112	70.4505	91.2589
27012.875	14.0351	5.34013	0	76.5237	20.3767	5.37318	0	42.112	70.4505	91.2589
27012.91667	14.0351	5.34013	0	76.5237	20.3767	5.37318	0	42.112	70.4505	91.2589
27012.95833	14.0351	5.34013	0	76.5237	20.3767	5.37318	0	42.112	70.4505	91.2589
27013	14.0351	5.34013	0	76.5237	20.3767	5.37318	0	42.112	70.4505	91.2589
27013.04167	14.0351	5.34013	0	76.5397	20.3767	5.37318	0	42.128	70.4665	91.2749
27013.08333	14.0351	5.34013	0	76.5557	20.3767	5.37318	0	42.1439	70.4824	91.2909
27013.125	14.0351	5.34013	0	76.5717	20.3767	5.37318	0	42.1599	70.4984	91.3069
27013.16667	14.0351	5.34013	0	76.5877	20.3767	5.37318	0	42.1759	70.5144	91.3229
27013.20833	14.0351	5.34013	0	76.6036	20.3767	5.37318	0	42.1919	70.5304	91.3388
27013.25	14.0351	5.34013	0	76.6196	20.3767	5.37318	0	42.2079	70.5464	91.3548
27013.29167	14.0351	5.34013	0	76.6356	20.3767	5.37318	0	42.2239	70.5624	91.3708
27013.33333	14.0351	5.34013	0	76.6516	20.3767	5.37318	0	42.2398	70.5783	91.3868
27013.375	14.0351	5.34013	0	76.6676	20.3767	5.37318	0	42.2558	70.5943	91.4028
27013.41667	14.0351	5.34013	0	76.6836	20.3767	5.37318	0	42.2718	70.6103	91.4188
27013.45833	14.0351	5.34013	0	76.6995	20.3767	5.37318	0	42.2878	70.6263	91.4347
27013.5	14.0351	5.34013	0	76.7155	20.3767	5.37318	0	42.3038	70.6423	91.4507
27013.54167	14.0362	5.34123	0	76.7315	20.3778	5.37435	0	42.3175	70.656	91.4689
27013.58333	14.0373	5.34229	0	76.7475	20.379	5.3755	0	42.3313	70.6698	91.487
27013.625	14.0373	5.34229	0	76.7635	20.379	5.3755	0	42.3472	70.6857	91.503
27013.66667	14.0373	5.34229	0	76.7795	20.379	5.3755	0	42.3632	70.7017	91.519
27013.70833	14.0497	5.35473	0	76.7954	20.3957	5.39222	0	42.3501	70.6886	91.5599
27013.75	14.0497	5.35473	0	76.8114	20.3957	5.39222	0	42.366	70.7045	91.5758
27013.79167	14.0608	5.36584	0	76.8274	20.4137	5.41024	0	42.3529	70.6914	91.614
27013.83333	14.0959	5.40088	0	76.8434	20.4743	5.47077	0	42.2733	70.6118	91.7001
27013.875	14.1457	5.45071	0	76.8594	20.5681	5.5646	0	42.1456	70.4841	91.8158
27013.91667	14.1939	5.49888	0	76.8754	20.6633	5.65982	0	42.0182	70.3567	91.9281
27013.95833	14.2793	5.58433	0	76.8913	20.8494	5.8459	0	41.7627	70.1012	92.1149
27014	14.3849	5.68988	0	76.9073	21.0738	6.07029	0	41.4487	69.7872	92.342
27014.04167	14.458	5.76303	0	76.9617	21.2166	6.21314	0	41.2871	69.6256	92.5427
27014.08333	14.5605	5.86554	0	77.0161	21.4281	6.42463	0	41.0275	69.366	92.8022
27014.125	14.6315	5.93655	0	77.0705	21.5663	6.5628	0	40.8727	69.2112	92.9986
27014.16667	14.8077	6.11269	0	77.1249	21.9484	6.94496	0	40.3688	68.7073	93.4052
27014.20833	14.9428	6.2478	0	77.1793	22.1959	7.19245	0	40.0407	68.3791	93.7299
27014.25	15.174	6.47901	0	77.2337	22.6848	7.68135	0	39.3749	67.7134	94.2467
27014.29167	15.2803	6.58536	0	77.2881	22.8913	7.88778	0	39.1166	67.455	94.5138
27014.33333	15.2803	6.58536	0	77.3425	22.8913	7.88778	0	39.171	67.5094	94.5682
27014.375	15.2822	6.58721	0	77.3969	22.8948	7.89131	0	39.22	67.5584	94.6263
27014.41667	15.2822	6.58721	0	77.4513	22.8948	7.89131	0	39.2744	67.6128	94.6807
27014.45833	15.2822	6.58721	0	77.5057	22.8948	7.89131	0	39.3288	67.6672	94.7351
27014.5	15.2822	6.58721	0	77.5601	22.8948	7.89131	0	39.3832	67.7216	94.7895
27014.54167	15.2822	6.58721	0	77.6145	22.8948	7.89131	0	39.4376	67.776	94.8439
27014.58333	15.2822	6.58721	0	77.6689	22.8948	7.89131	0	39.492	67.8304	94.8983
27014.625	15.2822	6.58721	0	77.7233	22.8948	7.89131	0	39.5464	67.8848	94.9527
27014.66667	15.2822	6.58721	0	77.7777	22.8948	7.89131	0	39.6008	67.9392	95.007
27014.70833	15.2822	6.58721	0	77.8321	22.8948	7.89131	0	39.6552	67.9936	95.0614
27014.75	15.2822	6.58721	0	77.8865	22.8948	7.89131	0	39.7096	68.048	95.1158
27014.79167	15.2822	6.58721	0	77.9409	22.8948	7.89131	0	39.764	68.1024	95.1702
27014.83333	15.2822	6.58721	0	77.9953	22.8948	7.89131	0	39.8184	68.1568	95.2246
27014.875	15.2822	6.58721	0	78.0497	22.8948	7.89131	0	39.8728	68.2112	95.279
27014.91667	15.2822	6.58721	0	78.1041	22.8948	7.89131	0	39.9272	68.2656	95.3334
27014.95833	15.2822	6.58721	0	78.1585	22.8948	7.89131	0	39.9816	68.32	95.3878
27015	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.04167	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.08333	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.125	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.16667	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.20833	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.25	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.29167	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.33333	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.375	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.41667	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.45833	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.5	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.54167	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.58333	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.625	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.66667	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.70833	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.75	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.79167	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.83333	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.875	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.91667	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27015.95833	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27016	15.2822	6.58721	0	78.2129	22.8948	7.89131	0	40.036	68.3744	95.4422
27016.04167	15.2822	6.58721	0	78.2354	22.8948	7.89131	0	40.0586	68.397	95.4648
27016.08333	15.2822	6.58721	0	78.258	22.8948	7.89131	0	40.0811	68.4195	95.4874
27016.125	15.2822	6.58721	0	78.2806	22.8948	7.89131	0	40.1037	68.4421	95.5099
27016.16667	15.2822	6.58721	0	78.3031	22.8948	7.89131	0	40.1262	68.4647	95.5325
27016.20833	15.2822	6.58721	0	78.3257	22.8948	7.89131	0	40.1488	68.4872	95.555
27016.25	15.2822	6.58721	0	78.3482	22.8948	7.89131	0	40.1713	68.5098	95.5776
27016.29167	15.2822	6.58721	0	78.3708	22.8948	7.89131	0	40.1939	68.5323	95.6002
27016.33333	15.2822	6.58721	0	78.3934	22.8948	7.89131	0	40.2165	68.5549	95.6227
27016.375	15.2822	6.58721	0	78.4159	22.8948	7.89131	0	40.239	68.5775	95.6453
27016.41667	15.2822	6.58721	0	78.4385	22.8948	7.89131	0	40.2616	68.6	95.6678
27016.45833	15.2822	6.58721	0	78.461	22.8948	7.89131	0	40.2841	68.6226	95.6904
27016.5	15.2822	6.58721	0	78.4836	22.8948	7.89131	0	40.3067	68.6451	95.713
27016.54167	15.2822	6.58721	0	78.5062	22.8948	7.89131	0	40.3292	68.6677	95.7355
27016.58333	15.2822	6.58721	0	78.5287	22.8948	7.89131	0	40.3518	68.6903	95.7581
27016.625	15.2822	6.58721	0	78.5513	22.8948	7.89131	0	40.3744	68.7128	95.7806
27016.66667	15.2822	6.58721	0	78.5738	22.8948	7.89131	0	40.3969	68.7354	95.8032
27016.70833	15.2822	6.58721	0	78.5964	22.8948	7.89131	0	40.4195	68.7579	95.8258
27016.75	15.2822	6.58721	0	78.619	22.8948	7.89131	0	40.442	68.7805	95.8483
27016.79167	15.2822	6.58721	0	78.6415	22.8948	7.89131	0	40.4646	68.8031	95.8709
27016.83333	15.2822	6.58721	0	78.6641	22.8948	7.89131	0	40.4871	68.8256	95.8934
27016.875	15.2822	6.58721	0	78.6866	22.8948	7.89131	0	40.5097	68.8482	95.916
27016.91667	15.2822	6.58721	0	78.7092	22.8948	7.89131	0	40.5322	68.8707	95.9386
27016.95833	15.2822	6.58721	0	78.7318	22.8948	7.89131	0	40.5548	68.8933	95.9611
27017	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.04167	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.08333	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.125	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.16667	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.20833	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.25	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.29167	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.33333	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.375	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.41667	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.45833	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.5	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.54167	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.58333	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.625	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.66667	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.70833	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.75	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.79167	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.83333	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.875	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.91667	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27017.95833	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27018	15.2822	6.58721	0	78.7543	22.8948	7.89131	0	40.5774	68.9159	95.9837
27018.04167	15.2842	6.58926	0	78.7543	22.8992	7.89573	0	40.5709	68.9094	95.9878
27018.08333	15.2842	6.58926	0	78.7543	22.8992	7.89573	0	40.5709	68.9094	95.9878
27018.125	15.2842	6.58926	0	78.7543	22.8992	7.89573	0	40.5709	68.9094	95.9878
27018.16667	15.2856	6.59066	0	78.7543	22.9035	7.90003	0	40.5652	68.9037	95.9906
27018.20833	15.2896	6.5946	0	78.7543	22.9192	7.9157	0	40.5456	68.8841	95.9985
27018.25	15.3039	6.60896	0	78.7543	22.9829	7.97942	0	40.4675	68.806	96.0272
27018.29167	15.3057	6.61073	0	78.7543	22.991	7.98754	0	40.4576	68.7961	96.0307
27018.33333	15.3126	6.61759	0	78.7543	23.0259	8.02242	0	40.4159	68.7544	96.0444
27018.375	15.3157	6.62071	0	78.7543	23.041	8.03753	0	40.3976	68.7361	96.0507
27018.41667	15.32	6.62505	0	78.7543	23.0604	8.05693	0	40.3739	68.7124	96.0594
27018.45833	15.32	6.62505	0	78.7543	23.0604	8.05693	0	40.3739	68.7124	96.0594
27018.5	15.32	6.62505	0	78.7543	23.0604	8.05693	0	40.3739	68.7124	96.0594
27018.54167	15.32	6.62505	0	78.7543	23.0604	8.05693	0	40.3739	68.7124	96.0594
27018.58333	15.3244	6.62946	0	78.7543	23.0992	8.09572	0	40.3307	68.6692	96.0682
27018.625	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.66667	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.70833	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.75	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.79167	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.83333	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.875	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.91667	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27018.95833	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27019	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27019.04167	15.3256	6.63061	0	78.7543	23.1068	8.10336	0	40.3219	68.6604	96.0705
27019.08333	15.3262	6.63126	0	78.7543	23.109	8.10554	0	40.3191	68.6576	96.0718
27019.125	15.3269	6.63191	0	78.7543	23.111	8.10751	0	40.3165	68.655	96.0731
27019.16667	15.3269	6.63191	0	78.7543	23.111	8.10751	0	40.3165	68.655	96.0731
27019.20833	15.3269	6.63191	0	78.7543	23.111	8.10751	0	40.3165	68.655	96.0731
27019.25	15.3269	6.63191	0	78.7543	23.111	8.10751	0	40.3165	68.655	96.0731
27019.29167	15.3269	6.63191	0	78.7543	23.111	8.10751	0	40.3165	68.655	96.0731
27019.33333	15.3293	6.63427	0	78.7543	23.1177	8.11426	0	40.3074	68.6459	96.0778
27019.375	15.3316	6.63664	0	78.7543	23.1242	8.12071	0	40.2985	68.637	96.0825
27019.41667	15.3331	6.63816	0	78.7543	23.1282	8.12474	0	40.293	68.6315	96.0856
27019.45833	15.3355	6.64053	0	78.7543	23.1351	8.13161	0	40.2837	68.6222	96.0903
27019.5	15.3384	6.64342	0	78.7543	23.1446	8.14112	0	40.2713	68.6098	96.0961
27019.54167	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.58333	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.625	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.66667	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.70833	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.75	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.79167	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.83333	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.875	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.91667	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27019.95833	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.04167	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.08333	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.125	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.16667	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.20833	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.25	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.29167	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.33333	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.375	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.41667	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.45833	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.5	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.54167	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.58333	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.625	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.66667	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.70833	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.75	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.79167	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
27020.83333	15.3391	6.64407	0	78.7543	23.1467	8.14326	0	40.2686	68.6071	96.0974
